ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
0,1,1,1,0,3,4,327,1,0.002986111,1,211,98.23571429,95,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,3.8465952,8ff0c8f95b355f428f9cb046a22e02b7fb63c984
0,2,2,2,1,3,1,206.5,1,0.003275463,1,210,97.28571429,50.5,2,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,3.643862646,837ac92667782c75576c674b028c074ca01ac1d2
0,2,2,8,1.44881306,1240,0,40.25,1,0.006545139,1,209,96.28571429,49.5,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,3.643862646,912ab5fa16231e92f0e30aa571f6129b54766270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,4.511425875,9ab9b906f2742a4428658683eaa9a2b8789fe4e8
0,1,1,1,0,13,12,59,1,0.001805556,1,208,95.38333333,45,1,0,0,0,0,1,0,1,1,0,2,0,0,0,1,1,1,2.861882408,089f08883e5d4176e5102f66e631dbda9d1cd24a
0,1,1,1,0,1,1,58,1,0.001076389,1,207,94.38333333,44,1,0,0,0,0,1,0,1,1,0,5,0,0,0,1,0,1,3.297289056,2094d3d2c68a020b873042e79160ce171c14af61
0,1,1,1,0,0,8,66,1,0.293229167,1,206,93.38333333,43,1,0,0,0,0,1,0,1,1,0,6,0,0,0,1,0,1,4.788055324,f19fd01352fea09f3c9fde8f6f7f79e4a2dbcabe
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,1,3.625678824,51d87e0936ce62d649c718ceae425f4e5081798c
0,2,2,3,1.181818919,34,1,107.3333333,1,0.001469907,1,205,92.38333333,46,1,1,0,0,0,0,0,0,0,0,7,0,1,1,1,0,1,5.291781079,e7ae4894d01b8b727b590e47f3076be5741af155
1,1,3,33,5.044394119,33,33,272.0606061,2,0.109502315,1,42,33.5,7,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,2.964800904,dd97965ce7becff64e7e1d9f28e131db44c3bceb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,1,0,1,3.625678824,a9af96ab61245e294e9d4b17c4011929fcdcf008
0,1,1,2,0.538141185,63,2,158.5,1,0.053738426,1,204,91.48333333,91,1,1,0,0,0,0,0,0,0,0,7,0,3,1,1,0,1,5.638354669,7d605a3fa25d24d4bf65aa042c9d1315e9e5c8ca
1,1,3,33,5.044394119,33,33,272.0606061,2,0.17962963,1,41,32.5,6,1,1,0,0,0,0,0,0,0,0,6,0,3,0,0,0,1,2.964800904,2dff8841e8288eba324d5b2fc2cd7061d2860807
0,1,1,1,0,25,3,296,1,0.864664352,1,203,90.68333333,90,1,1,0,0,0,0,0,0,0,1,7,1,4,1,0,0,1,4.395901344,2c170363f2aea8d78e902ee7583a8f4d184eadde
1,1,3,33,5.034153108,95,95,272.0606061,2,0.001018519,1,40,31.5,5,1,1,0,0,0,0,0,0,0,0,6,0,4,0,0,0,7,2.964800904,4a3cfa0e9f408977e85f6e5fd427411d42ac0a7b
0,2,10,121,0,9,9,259.214876,2,9.90E-05,2,202,89.73333333,23.5,6,0,0,0,0,0,0,0,0,0,6,1,4,1,0,0,7,4.805303542,8b894f4630e2f4d970f4409cb2aa60a9d8634be3
1,1,6,80,5.759934482,20868,0,0,0,0,0,39,30.5,4,5,0,0,0,0,0,0,0,0,0,6,1,4,3,1,0,7,2.964800904,2d7ced668ec8c32092229c006223cf897a517acc
1,3,3,3,1.521928095,5,5,102.6666667,2,4.63E-05,1,38,29.5,25.66666667,1,0,0,0,0,0,0,0,0,0,7,1,4,2,1,0,7,2.347775051,6a724fe6ada35195795f190f538e502154fdf27d
1,3,3,3,1.521928095,5,5,102.6666667,2,0.004398148,1,37,28.5,24.66666667,1,0,0,0,0,0,0,0,0,0,7,1,4,1,1,0,7,1.873887883,3dc0ff11d7bbb050361e8769f64d4f929204c5db
1,1,1,1,0,0,1,0,2,0.000543981,1,36,27.5,31,1,1,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7,1.973385546,f52487fe0d059ae9b9027a03356c6a97785a73f0
0,2,2,2,0.918295834,2,1,33,2,0.004027778,2,201,88.73333333,65,2,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,7,2.243868798,ed142d39a85351ac5d3224a73d19b13bca6dd406
1,3,3,3,1.521928095,5,5,102.6666667,2,4.63E-05,1,35,26.5,23.33333333,1,0,0,0,0,0,0,0,0,0,7,1,4,2,1,0,7,2.347775051,e1bd74e644004eda42e55c9d2a9b26856f1b064a
1,3,3,3,1.521928095,5,5,102.6666667,2,0.004965278,1,34,25.5,22.33333333,1,0,0,0,0,0,0,0,0,0,7,1,4,1,1,0,7,1.873887883,e89b6bed81c1af364b13911b06b1ccc0a36250f7
1,1,1,1,0,0,1,0,2,0.000416667,1,33,24.5,28,1,1,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7,1.973385546,30c57c456da3f8976699799684b7d4bdf8965079
0,2,2,2,0.650022422,4,2,32.5,2,0.004878472,2,200,87.73333333,64,2,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,7,2.243868798,5e4b4571c7aaeb9e5fd75d266a01831402f6ed04
1,3,3,3,1.521928095,5,5,102.6666667,2,4.63E-05,1,32,23.5,21,1,0,0,0,0,0,0,0,0,0,7,1,4,2,1,0,7,2.347775051,fcbae29012809d3143b265d32aa86e4deba4c31a
1,3,3,3,1.521928095,5,5,102.6666667,2,0.004502315,1,31,22.5,20,1,0,0,0,0,0,0,0,0,0,7,1,4,1,1,0,7,1.873887883,e20fba026b5a90637dd5b25d5e96d265187e47cb
1,1,1,1,0,0,1,0,2,0.000520833,1,30,21.5,25,1,1,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7,1.973385546,2f00627df5723eb7e638312c8c00152cc5f398b4
0,2,2,2,0.721928095,3,2,32.5,2,0.009085648,2,199,86.73333333,63,2,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,7,2.243868798,e41df24a975fb85a94f613f11c96687b5dbdc228
1,3,3,3,1.521928095,5,5,102.6666667,2,5.79E-05,1,29,20.5,18.66666667,1,0,0,0,0,0,0,0,0,0,7,1,3,2,1,0,7,2.347775051,df77ed90462cda476707a27209101248a3a14551
1,3,3,3,1.521928095,5,5,102.6666667,2,0.227291667,1,28,19.5,17.66666667,1,0,0,0,0,0,0,0,0,0,7,1,3,1,1,0,7,1.873887883,4a5d17307ccd9deb07097a778643c451f460d019
1,1,1,1,0,0,1,0,2,0.000439815,1,27,18.5,22,1,1,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7,1.973385546,087bc24eb8a7aea367532a223b4bda5b2adf8e67
0,1,1,1,0,1,0,0,2,0.22693287,1,198,85.73333333,86,1,1,0,0,0,0,0,0,0,0,5,1,4,1,0,0,7,2.243868798,c33e8cc52a67e0da6309b495240245de94a13b34
1,1,3,33,5.033844825,127,127,272.0606061,1,0.234074074,1,26,17.5,3,1,1,0,0,0,0,0,0,0,0,6,0,3,0,0,0,7,2.964800904,257b4e394929b1b91b3f82f8facba76a3feca3db
0,1,1,1,0,13,6,58,1,0.217604167,1,197,84.73333333,38,1,0,0,0,0,1,0,1,1,0,2,1,4,1,0,1,7,2.513367048,4cb357bb620714f21d413f290c0eae3e91cb0423
1,3,3,3,1.521928095,5,5,102.6666667,2,4.63E-05,1,25,16.5,16.33333333,1,0,0,0,0,0,0,0,0,0,7,1,4,2,1,0,7,2.347775051,4f3de5132c23f641f1936f8a10c5caa05c04db4b
1,3,3,3,1.521928095,5,5,102.6666667,2,0.004259259,1,24,15.5,15.33333333,1,0,0,0,0,0,0,0,0,0,7,1,4,1,1,0,7,1.873887883,394a91ec7416b4d77b35a44453cd76be076b5b24
1,1,1,1,0,0,1,0,2,0.000416667,1,23,14.5,19,1,1,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7,1.973385546,1cdca4b6fdc6cae2dd8074c45d05fd600641e483
0,2,2,2,0.918295834,2,1,29,2,0.006545139,2,196,83.92619048,61,2,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,7,2.243868798,df060cb9887adcb19a9b92d6247f6d5b5f5de8e1
1,3,3,3,1.521928095,5,5,102.6666667,2,4.63E-05,1,22,13.5,14,1,0,0,0,0,0,0,0,0,0,7,1,3,2,1,0,7,2.347775051,bf131fa3cdf7928b85108770d577cb64c57e62b3
1,3,3,3,1.419556299,6,7,103,2,2.778900463,3,21,12.5,13,1,0,0,0,0,0,0,0,0,0,7,1,3,1,1,0,7,1.873887883,ed7138e83ca32625bdc37332bc20441de65d7270
1,1,1,1,0,0,1,0,2,0.000555556,1,20,11.5,16,1,1,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7,1.973385546,14e8f9514dbed8f585030be54127b8fc34c5f3d2
0,1,1,1,0,1,0,0,2,7.4134375,1,195,82.92619048,84,1,1,0,0,0,0,0,0,0,0,5,1,3,1,0,0,7,2.243868798,5d5268e27bad10fe3654e7b6bcff9763842b9458
1,1,3,40,4.759934482,10434,0,0,0,0,0,19,10.5,2,4,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,7,2.964800904,4e1bae8ae213f534762a033e730cd0d5c9d879ab
0,1,1,1,0,2,2,58,1,0.002152778,1,194,81.92619048,36,1,0,0,0,0,1,0,1,1,0,2,1,2,2,1,1,7,3.627920991,1fe6d4d5831f07d0f3c49b6519ec4e89756adc89
1,1,3,40,4.759934482,0,10434,260.825,1,0.000821759,1,193,80.92619048,4,4,0,0,0,0,0,0,0,0,0,6,1,2,1,0,0,7,3.783712828,749906fdca3add15fd27e1a8f9287f54fe4c7828
1,1,3,40,4.759934482,10434,0,0,0,0,0,18,9.5,1,4,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,7,2.964800904,bde5a8b1489412ae5698e72a90f8d41f65690a92
0,2,2,2,0.591672779,3,4,41.5,1,0.002939815,1,192,79.92619048,59,2,0,0,0,0,0,0,0,0,0,2,0,2,2,1,1,7,3.627920991,874beabeb4da2cca9c8b074229b4e6697bcd71c4
