ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,6,3.346209496,434bf31ae09e5e568e4d9d2ae2083e014884b05b
0,1,2,4,1.130416006,99,20,29.75,1,31.80645255,3,197,21.13773796,120,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,3.162668254,944c96bac6cf80654120ae7a2f900458f13b57d2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,6,3.525253058,5df2bb56a1c3a7efa2cffa6f2453d2c941e37f93
0,1,2,2,0.896038233,63,65,230,1,0.70900463,1,196,20.13773796,119,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,6,3.950985149,921345b1f4d8a313084e9fb0b96678066a820d32
0,1,3,4,1.220142686,88,71,119,2,0.275671296,2,195,19.18865699,118,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,5,3.912023005,9e551876acd5efaed70401e1368b767a68804c72
0,1,3,5,0.744628699,220,93,209.6,2,1.16924537,3,194,18.18865699,117,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,5,3.912023005,424a6a267b792fee616bbb0adbe3d1975f79c046
0,1,2,3,1.247386097,44,9,247.6666667,2,41.62729552,3,193,17.25116291,116,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,5.511359564,4515bd9692b2933003ab7a1dd0422308477e18e3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,4,3.525253058,d38c878ff87f8f08d08a235f88059ddcf1914717
0,1,2,2,0.918295834,2,1,247,2,44.82576968,2,192,17.25116291,115,1,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,4,3.539651314,f537e9254b66ee5cd79d0611d980385d093c3349
0,1,3,3,1.260771794,13,4,212.6666667,1,41.52126543,2,191,16.25116291,114,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,4,4.978247378,da8f394a96d4ec7e9bd187135faaa1c1646e0156
0,1,3,7,2.05374788,173,62,144.4285714,2,1.023239087,4,190,15.25116291,113,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,4.410233786,49f31aa3239d85b7de66c2f4b4dd27302b2aac48
